Time,south_north,west_east,XLAT,XLONG,XTIME,T2
0,45,8,40.284245,-89.84253,2024-08-25,302.66052
0,45,9,40.255325,-89.47986,2024-08-25,299.87457
0,45,10,40.225143,-89.11752,2024-08-25,299.67047
0,45,11,40.193726,-88.755554,2024-08-25,299.55777
0,45,12,40.161053,-88.39398,2024-08-25,299.14893
0,45,13,40.127132,-88.03281,2024-08-25,298.80627
0,45,14,40.091972,-87.67206,2024-08-25,299.789
0,45,15,40.055584,-87.31171,2024-08-25,301.847
0,45,16,40.017937,-86.95178,2024-08-25,301.8032
0,45,17,39.97908,-86.592316,2024-08-25,301.20898
0,45,18,39.938976,-86.23331,2024-08-25,302.4898
0,45,19,39.89764,-85.874756,2024-08-25,299.59186
0,45,20,39.85508,-85.51672,2024-08-25,298.5475
0,45,21,39.811302,-85.15918,2024-08-25,298.62573
0,45,22,39.7663,-84.802185,2024-08-25,298.62106
0,45,23,39.720085,-84.44568,2024-08-25,299.1838
0,45,24,39.672634,-84.08972,2024-08-25,299.31778
0,45,25,39.623985,-83.734314,2024-08-25,298.828
0,45,26,39.574127,-83.379486,2024-08-25,299.79065
0,45,27,39.523067,-83.02524,2024-08-25,299.13657
0,45,28,39.470795,-82.67157,2024-08-25,296.63568
0,45,29,39.41733,-82.31854,2024-08-25,296.0137
0,45,30,39.36267,-81.966095,2024-08-25,296.06708
0,45,31,39.306816,-81.61429,2024-08-25,295.97592
0,45,32,39.24978,-81.26312,2024-08-25,295.30554
0,45,33,39.19155,-80.9126,2024-08-25,294.7236
0,45,34,39.13215,-80.562744,2024-08-25,294.23267
0,45,35,39.071568,-80.21356,2024-08-25,293.28223
0,45,36,39.00982,-79.86508,2024-08-25,291.21655
0,45,37,38.946896,-79.51727,2024-08-25,289.87732
0,45,38,38.882805,-79.1702,2024-08-25,292.25037
0,45,39,38.81756,-78.82385,2024-08-25,293.2127
0,45,40,38.75115,-78.47821,2024-08-25,293.26178
0,45,41,38.683594,-78.1333,2024-08-25,293.91605
0,45,42,38.61489,-77.789185,2024-08-25,294.7305
0,45,43,38.545048,-77.4458,2024-08-25,294.2532
0,45,44,38.474064,-77.10318,2024-08-25,293.97833
0,45,45,38.401936,-76.76135,2024-08-25,294.197
0,45,46,38.328693,-76.42032,2024-08-25,295.18576
0,45,47,38.25431,-76.08008,2024-08-25,296.51965
0,45,48,38.178814,-75.74066,2024-08-25,293.74255
0,45,49,38.1022,-75.40204,2024-08-25,293.26895
0,45,50,38.024475,-75.06427,2024-08-25,295.40414
0,45,51,37.945644,-74.727325,2024-08-25,295.9979
0,45,52,37.86572,-74.391235,2024-08-25,296.52914
0,45,53,37.7847,-74.05597,2024-08-25,296.66196
0,45,54,37.70258,-73.72162,2024-08-25,296.66934
0,45,55,37.61937,-73.38809,2024-08-25,296.66714
0,45,56,37.535088,-73.05548,2024-08-25,296.7969
0,45,57,37.449722,-72.723724,2024-08-25,296.93884
0,45,58,37.36329,-72.39288,2024-08-25,297.21548
0,45,59,37.27579,-72.06293,2024-08-25,297.49384
0,45,60,37.187233,-71.73392,2024-08-25,297.7131
0,45,61,37.09762,-71.40579,2024-08-25,297.72778
0,45,62,37.006958,-71.07861,2024-08-25,297.7879
0,45,63,36.915253,-70.75235,2024-08-25,298.07648
0,45,64,36.82251,-70.42703,2024-08-25,298.3567
0,45,65,36.728733,-70.10266,2024-08-25,298.3778
0,45,66,36.633926,-69.779236,2024-08-25,298.07996
0,45,67,36.5381,-69.45679,2024-08-25,298.36588
0,45,68,36.441254,-69.135284,2024-08-25,298.74237
0,45,69,36.343395,-68.81476,2024-08-25,299.3025
0,45,70,36.24454,-68.49518,2024-08-25,299.97223
0,45,71,36.144684,-68.176636,2024-08-25,299.99866
0,45,72,36.04384,-67.85904,2024-08-25,300.03476
0,46,0,40.748142,-92.73068,2024-08-25,301.28494
0,46,1,40.7292,-92.364075,2024-08-25,301.13806
0,46,2,40.708977,-91.99768,2024-08-25,300.6208
0,46,3,40.6875,-91.63156,2024-08-25,301.11392
0,46,4,40.664745,-91.26572,2024-08-25,301.62228
0,46,5,40.640724,-90.90015,2024-08-25,301.45975
0,46,6,40.615437,-90.53485,2024-08-25,301.0941
0,46,7,40.588894,-90.16989,2024-08-25,301.3601
0,46,8,40.561085,-89.80524,2024-08-25,301.39206
0,46,9,40.532017,-89.44095,2024-08-25,300.25735
0,46,10,40.501694,-89.076996,2024-08-25,299.57895
0,46,11,40.470116,-88.71344,2024-08-25,299.36005
0,46,12,40.437286,-88.35022,2024-08-25,299.0276
0,46,13,40.403202,-87.98743,2024-08-25,299.2761
0,46,14,40.367867,-87.62506,2024-08-25,299.48395
0,46,15,40.331284,-87.26312,2024-08-25,300.53302
0,46,16,40.29347,-86.90161,2024-08-25,301.02005
0,46,17,40.254406,-86.54053,2024-08-25,300.6837
0,46,18,40.2141,-86.17996,2024-08-25,300.69302
0,46,19,40.172565,-85.819855,2024-08-25,299.42395
0,46,20,40.12979,-85.460236,2024-08-25,298.77563
0,46,21,40.0858,-85.101135,2024-08-25,298.21686
0,46,22,40.04058,-84.74255,2024-08-25,297.89246
0,46,23,39.99412,-84.38452,2024-08-25,298.43616
0,46,24,39.94644,-84.02704,2024-08-25,298.4977
0,46,25,39.89756,-83.670105,2024-08-25,298.81857
0,46,26,39.847454,-83.31372,2024-08-25,299.40747
0,46,27,39.79614,-82.95798,2024-08-25,299.05823
0,46,28,39.743614,-82.60278,2024-08-25,298.015
0,46,29,39.689888,-82.24823,2024-08-25,296.19052
0,46,30,39.634964,-81.89432,2024-08-25,295.81158
0,46,31,39.57883,-81.541016,2024-08-25,295.60156
0,46,32,39.521507,-81.188354,2024-08-25,295.242
0,46,33,39.463,-80.836365,2024-08-25,294.52872
0,46,34,39.403305,-80.48508,2024-08-25,293.98486
0,46,35,39.342434,-80.13446,2024-08-25,293.5621
0,46,36,39.280373,-79.784515,2024-08-25,291.89737
0,46,37,39.217144,-79.43527,2024-08-25,290.2759
0,46,38,39.152744,-79.08676,2024-08-25,292.77994
0,46,39,39.087177,-78.73898,2024-08-25,292.8991
0,46,40,39.020447,-78.39194,2024-08-25,293.8243
0,46,41,38.95256,-78.045654,2024-08-25,294.49408
0,46,42,38.883537,-77.700134,2024-08-25,294.8808
0,46,43,38.813347,-77.35535,2024-08-25,295.92075
0,46,44,38.742023,-77.01138,2024-08-25,295.1603
0,46,45,38.669548,-76.66821,2024-08-25,294.59598
0,46,46,38.59594,-76.325806,2024-08-25,295.75128
0,46,47,38.521206,-75.98425,2024-08-25,293.85376
0,46,48,38.445347,-75.64349,2024-08-25,292.80435
0,46,49,38.368362,-75.30356,2024-08-25,292.34866
0,46,50,38.290264,-74.96448,2024-08-25,295.13586
0,46,51,38.21106,-74.62622,2024-08-25,295.85364
0,46,52,38.130745,-74.28885,2024-08-25,296.31085
0,46,53,38.04933,-73.95233,2024-08-25,296.50967
0,46,54,37.96682,-73.6167,2024-08-25,296.5254
0,46,55,37.88321,-73.28192,2024-08-25,296.45078
0,46,56,37.798527,-72.94806,2024-08-25,296.5213
0,46,57,37.712753,-72.61508,2024-08-25,296.74234
0,46,58,37.62591,-72.28302,2024-08-25,296.98386
0,46,59,37.537994,-71.95184,2024-08-25,297.19388
0,46,60,37.449017,-71.62164,2024-08-25,297.4746
0,46,61,37.358982,-71.29233,2024-08-25,297.58466
0,46,62,37.267887,-70.96396,2024-08-25,297.62344
0,46,63,37.175747,-70.636536,2024-08-25,297.7384
0,46,64,37.08256,-70.31006,2024-08-25,298.10654
0,46,65,36.988346,-69.98453,2024-08-25,298.27072
0,46,66,36.893085,-69.65997,2024-08-25,298.2491
0,46,67,36.796814,-69.336395,2024-08-25,298.3075
0,46,68,36.699512,-69.013794,2024-08-25,298.4189
0,46,69,36.601204,-68.69214,2024-08-25,298.9501
0,46,70,36.501884,-68.37152,2024-08-25,299.5894
0,46,71,36.401546,-68.05188,2024-08-25,299.80798
0,46,72,36.300232,-67.733215,2024-08-25,299.70935
0,47,0,41.026012,-92.70639,2024-08-25,301.08582
0,47,1,41.00698,-92.338104,2024-08-25,300.7135
0,47,2,40.986664,-91.97006,2024-08-25,299.7912
0,47,3,40.96507,-91.602264,2024-08-25,300.6405
0,47,4,40.942204,-91.23474,2024-08-25,300.933
0,47,5,40.918068,-90.86749,2024-08-25,301.60648
0,47,6,40.892662,-90.50055,2024-08-25,301.47473
0,47,7,40.865974,-90.13394,2024-08-25,301.58478
0,47,8,40.838028,-89.76764,2024-08-25,300.98288
0,47,9,40.80881,-89.4017,2024-08-25,300.9283
0,47,10,40.77834,-89.0361,2024-08-25,300.50797
0,47,11,40.746605,-88.6709,2024-08-25,300.74094
0,47,12,40.71361,-88.30609,2024-08-25,299.7798
0,47,13,40.67936,-87.94165,2024-08-25,299.80994
0,47,14,40.64385,-87.57767,2024-08-25,299.0882
0,47,15,40.60709,-87.21411,2024-08-25,299.7313
0,47,16,40.56908,-86.85095,2024-08-25,301.1369
0,47,17,40.529823,-86.48831,2024-08-25,301.4974
0,47,18,40.489323,-86.12613,2024-08-25,300.92743
0,47,19,40.447582,-85.764435,2024-08-25,299.15625
0,47,20,40.404606,-85.40326,2024-08-25,298.19928
0,47,21,40.360386,-85.04257,2024-08-25,298.126
0,47,22,40.31493,-84.682434,2024-08-25,297.9627
0,47,23,40.26825,-84.322815,2024-08-25,298.23767
0,47,24,40.22034,-83.963776,2024-08-25,297.80222
0,47,25,40.17121,-83.605286,2024-08-25,297.41382
0,47,26,40.12086,-83.247375,2024-08-25,298.17365
0,47,27,40.069298,-82.890076,2024-08-25,298.39484
0,47,28,40.016514,-82.53339,2024-08-25,297.1582
0,47,29,39.96253,-82.17734,2024-08-25,296.11972
0,47,30,39.907322,-81.8219,2024-08-25,296.41644
0,47,31,39.850918,-81.4671,2024-08-25,295.06
0,47,32,39.793316,-81.112976,2024-08-25,294.92523
0,47,33,39.734528,-80.75949,2024-08-25,294.47754
0,47,34,39.67454,-80.40671,2024-08-25,293.90723
0,47,35,39.613365,-80.05463,2024-08-25,293.727
0,47,36,39.551003,-79.70322,2024-08-25,292.20953
0,47,37,39.487473,-79.35254,2024-08-25,290.3983
0,47,38,39.422752,-79.002625,2024-08-25,293.2987
0,47,39,39.356873,-78.65338,2024-08-25,293.8805
0,47,40,39.289814,-78.30493,2024-08-25,294.36002
0,47,41,39.221603,-77.957245,2024-08-25,295.53992
0,47,42,39.15223,-77.61029,2024-08-25,295.32108
0,47,43,39.081707,-77.26416,2024-08-25,297.04688
0,47,44,39.010033,-76.91882,2024-08-25,296.69284
0,47,45,38.937214,-76.57425,2024-08-25,295.1303
0,47,46,38.86325,-76.2305,2024-08-25,297.32062
0,47,47,38.788155,-75.88757,2024-08-25,294.14423
0,47,48,38.71192,-75.5455,2024-08-25,293.09067
0,47,49,38.63458,-75.20422,2024-08-25,292.3184
0,47,50,38.556107,-74.86383,2024-08-25,295.38745
0,47,51,38.476513,-74.52429,2024-08-25,295.74884
0,47,52,38.395817,-74.18561,2024-08-25,296.13403
0,47,53,38.31401,-73.84781,2024-08-25,296.3023
0,47,54,38.2311,-73.510895,2024-08-25,296.46326
0,47,55,38.1471,-73.174866,2024-08-25,296.38687
0,47,56,38.062008,-72.83972,2024-08-25,296.28635
0,47,57,37.97583,-72.50552,2024-08-25,296.58038
0,47,58,37.888577,-72.17224,2024-08-25,296.89105
0,47,59,37.800236,-71.83984,2024-08-25,297.01535
0,47,60,37.71084,-71.50842,2024-08-25,297.21014
0,47,61,37.620373,-71.17792,2024-08-25,297.39685
0,47,62,37.52885,-70.84836,2024-08-25,297.45444
0,47,63,37.436268,-70.519745,2024-08-25,297.49973
0,47,64,37.342648,-70.19211,2024-08-25,297.75183
0,47,65,37.24798,-69.86545,2024-08-25,298.1271
0,47,66,37.15228,-69.539734,2024-08-25,298.2703
0,47,67,37.055546,-69.21503,2024-08-25,298.43494
0,47,68,36.95779,-68.8913,2024-08-25,298.5552
0,47,69,36.859016,-68.56857,2024-08-25,298.69128
0,47,70,36.759235,-68.246826,2024-08-25,299.0489
0,47,71,36.658443,-67.92609,2024-08-25,299.58063
0,47,72,36.556644,-67.606384,2024-08-25,299.35556
0,48,0,41.303997,-92.681885,2024-08-25,301.58414
0,48,1,41.284866,-92.31189,2024-08-25,301.2817
0,48,2,41.264446,-91.94217,2024-08-25,300.7101
0,48,3,41.242744,-91.57269,2024-08-25,300.83966
0,48,4,41.21977,-91.20349,2024-08-25,301.32184
0,48,5,41.19551,-90.834564,2024-08-25,301.42413
0,48,6,41.169968,-90.46594,2024-08-25,301.3056
0,48,7,41.143154,-90.09766,2024-08-25,300.94907
0,48,8,41.115067,-89.729675,2024-08-25,300.40186
0,48,9,41.08572,-89.36209,2024-08-25,301.28592
0,48,10,41.055088,-88.99484,2024-08-25,301.1281
0,48,11,41.023193,-88.62799,2024-08-25,301.90823
0,48,12,40.990036,-88.261505,2024-08-25,301.54996
0,48,13,40.955616,-87.89545,2024-08-25,301.23325
0,48,14,40.91992,-87.529816,2024-08-25,299.43115
0,48,15,40.882988,-87.16461,2024-08-25,299.77618
0,48,16,40.844776,-86.799866,2024-08-25,300.83536
0,48,17,40.805332,-86.43561,2024-08-25,301.55902
0,48,18,40.764633,-86.07181,2024-08-25,300.55392
0,48,19,40.722687,-85.708496,2024-08-25,299.18814
0,48,20,40.679493,-85.34573,2024-08-25,298.2176
0,48,21,40.635056,-84.98346,2024-08-25,298.60187
0,48,22,40.589386,-84.621735,2024-08-25,298.77167
0,48,23,40.542473,-84.26056,2024-08-25,298.04083
0,48,24,40.494328,-83.89993,2024-08-25,298.02945
0,48,25,40.444958,-83.53992,2024-08-25,297.84598
0,48,26,40.39436,-83.18045,2024-08-25,297.57745
0,48,27,40.342533,-82.821594,2024-08-25,296.46674
0,48,28,40.289494,-82.46338,2024-08-25,295.9952
0,48,29,40.235237,-82.105774,2024-08-25,295.47885
0,48,30,40.17977,-81.74881,2024-08-25,295.93073
0,48,31,40.123096,-81.39252,2024-08-25,295.01978
0,48,32,40.065205,-81.036865,2024-08-25,295.73825
0,48,33,40.00613,-80.681915,2024-08-25,294.25763
0,48,34,39.945847,-80.32764,2024-08-25,294.14584
0,48,35,39.884373,-79.97406,2024-08-25,294.3283
0,48,36,39.821705,-79.621216,2024-08-25,293.03076
0,48,37,39.757866,-79.269104,2024-08-25,290.80942
0,48,38,39.69283,-78.917694,2024-08-25,292.1243
0,48,39,39.626625,-78.56705,2024-08-25,293.9345
0,48,40,39.559242,-78.21716,2024-08-25,294.13892
0,48,41,39.490704,-77.86804,2024-08-25,295.4341
0,48,42,39.420986,-77.519714,2024-08-25,294.44263
0,48,43,39.350132,-77.17218,2024-08-25,294.91388
0,48,44,39.278103,-76.82544,2024-08-25,297.34766
0,48,45,39.20493,-76.47949,2024-08-25,297.38977
0,48,46,39.130608,-76.1344,2024-08-25,296.26834
0,48,47,39.055157,-75.7901,2024-08-25,294.2574
0,48,48,38.978554,-75.446655,2024-08-25,293.67822
0,48,49,38.900837,-75.104065,2024-08-25,295.02902
0,48,50,38.821983,-74.76233,2024-08-25,295.27518
0,48,51,38.742023,-74.42148,2024-08-25,295.66006
0,48,52,38.660927,-74.08148,2024-08-25,296.05872
0,48,53,38.578728,-73.7424,2024-08-25,296.3846
0,48,54,38.49543,-73.404205,2024-08-25,296.4764
0,48,55,38.411022,-73.066895,2024-08-25,296.3913
0,48,56,38.32553,-72.73053,2024-08-25,296.25934
0,48,57,38.238934,-72.39505,2024-08-25,296.41797
0,48,58,38.151257,-72.06052,2024-08-25,296.62424
0,48,59,38.062508,-71.72693,2024-08-25,296.8191
0,48,60,37.972687,-71.39426,2024-08-25,296.8922
0,48,61,37.881794,-71.06256,2024-08-25,297.14038
0,48,62,37.789837,-70.73181,2024-08-25,297.32996
0,48,63,37.696823,-70.40204,2024-08-25,297.3906
0,48,64,37.602764,-70.07321,2024-08-25,297.49524
0,48,65,37.507645,-69.74539,2024-08-25,297.85672
0,48,66,37.41149,-69.41852,2024-08-25,298.1809
0,48,67,37.314304,-69.09268,2024-08-25,298.19803
0,48,68,37.21609,-68.76782,2024-08-25,298.39664
0,48,69,37.11686,-68.44397,2024-08-25,298.50598
0,48,70,37.0166,-68.121155,2024-08-25,298.68604
0,48,71,36.915337,-67.79932,2024-08-25,299.19342
0,48,72,36.81307,-67.478516,2024-08-25,299.23804
0,49,0,41.582073,-92.657166,2024-08-25,300.90216
0,49,1,41.562843,-92.28546,2024-08-25,300.97162
0,49,2,41.54232,-91.914,2024-08-25,301.0834
0,49,3,41.520508,-91.54285,2024-08-25,300.7554
0,49,4,41.497417,-91.171936,2024-08-25,301.0955
0,49,5,41.473038,-90.80133,2024-08-25,300.97052
0,49,6,41.44737,-90.43103,2024-08-25,300.66373
0,49,7,41.420425,-90.061035,2024-08-25,300.31516
0,49,8,41.3922,-89.69141,2024-08-25,300.40353
0,49,9,41.362694,-89.32211,2024-08-25,300.76993
0,49,10,41.33192,-88.953186,2024-08-25,300.81018
0,49,11,41.299866,-88.584656,2024-08-25,301.52655
0,49,12,41.26654,-88.21655,2024-08-25,301.6973
0,49,13,41.231945,-87.848816,2024-08-25,300.7419
0,49,14,41.196087,-87.48154,2024-08-25,300.22107
0,49,15,41.158955,-87.114685,2024-08-25,300.6632
0,49,16,41.120575,-86.74832,2024-08-25,301.67145
0,49,17,41.08093,-86.382416,2024-08-25,300.53125
0,49,18,41.040024,-86.017,2024-08-25,299.6601
0,49,19,40.997868,-85.6521,2024-08-25,299.2135
0,49,20,40.95446,-85.28769,2024-08-25,299.62305
0,49,21,40.909813,-84.92383,2024-08-25,299.1745
0,49,22,40.863907,-84.560486,2024-08-25,298.93298
0,49,23,40.81676,-84.19772,2024-08-25,298.81497
0,49,24,40.76838,-83.83554,2024-08-25,297.94925
0,49,25,40.71877,-83.47394,2024-08-25,297.9483
0,49,26,40.667915,-83.112915,2024-08-25,297.0971
0,49,27,40.615845,-82.7525,2024-08-25,295.8592
0,49,28,40.562542,-82.39273,2024-08-25,295.66553
0,49,29,40.508015,-82.0336,2024-08-25,295.6889
0,49,30,40.452274,-81.67511,2024-08-25,296.0501
0,49,31,40.39533,-81.31726,2024-08-25,295.23752
0,49,32,40.33716,-80.96011,2024-08-25,295.4538
0,49,33,40.277786,-80.60364,2024-08-25,294.75806
0,49,34,40.2172,-80.247894,2024-08-25,294.83252
0,49,35,40.155434,-79.89282,2024-08-25,294.9234
0,49,36,40.09247,-79.53851,2024-08-25,293.48773
0,49,37,40.02831,-79.184906,2024-08-25,291.05576
0,49,38,39.96296,-78.83203,2024-08-25,291.2812
0,49,39,39.896435,-78.47995,2024-08-25,293.0315
0,49,40,39.82872,-78.12863,2024-08-25,293.62976
0,49,41,39.759846,-77.778076,2024-08-25,295.315
0,49,42,39.689804,-77.428345,2024-08-25,293.7847
0,49,43,39.61859,-77.07938,2024-08-25,294.32004
0,49,44,39.546223,-76.73123,2024-08-25,294.62405
0,49,45,39.472694,-76.38391,2024-08-25,294.3919
0,49,46,39.398018,-76.037415,2024-08-25,294.2853
0,49,47,39.3222,-75.69177,2024-08-25,293.29578
0,49,48,39.245228,-75.346985,2024-08-25,294.87204
0,49,49,39.167133,-75.00305,2024-08-25,294.71075
0,49,50,39.087914,-74.65997,2024-08-25,294.49713
0,49,51,39.007553,-74.31778,2024-08-25,295.56924
0,49,52,38.92608,-73.9765,2024-08-25,295.8893
0,49,53,38.843483,-73.63611,2024-08-25,296.3759
0,49,54,38.75979,-73.2966,2024-08-25,296.5722
0,49,55,38.674976,-72.95804,2024-08-25,296.41696
0,49,56,38.589077,-72.62036,2024-08-25,296.17746
0,49,57,38.50207,-72.28363,2024-08-25,296.24936
0,49,58,38.413982,-71.947876,2024-08-25,296.44846
0,49,59,38.324814,-71.61304,2024-08-25,296.6245
0,49,60,38.23456,-71.279144,2024-08-25,296.67465
0,49,61,38.143234,-70.94623,2024-08-25,296.79504
0,49,62,38.050835,-70.61429,2024-08-25,297.06433
0,49,63,37.957386,-70.283325,2024-08-25,297.12314
0,49,64,37.86287,-69.95334,2024-08-25,297.22644
0,49,65,37.76731,-69.62433,2024-08-25,297.42285
0,49,66,37.670715,-69.296326,2024-08-25,297.94873
0,49,67,37.57307,-68.96933,2024-08-25,298.11856
0,49,68,37.474403,-68.64337,2024-08-25,298.2608
0,49,69,37.374695,-68.31839,2024-08-25,298.52353
0,49,70,37.273975,-67.994446,2024-08-25,298.5506
0,49,71,37.17223,-67.67151,2024-08-25,298.88632
0,49,72,37.069485,-67.34964,2024-08-25,299.2618
0,50,0,41.860226,-92.6322,2024-08-25,300.08707
0,50,1,41.840904,-92.25879,2024-08-25,300.52386
0,50,2,41.820274,-91.88562,2024-08-25,299.8914
0,50,3,41.79836,-91.512695,2024-08-25,299.4478
0,50,4,41.77515,-91.140076,2024-08-25,299.71356
0,50,5,41.75065,-90.76776,2024-08-25,300.0448
0,50,6,41.724854,-90.39575,2024-08-25,300.23624
0,50,7,41.69778,-90.02408,2024-08-25,299.70306
0,50,8,41.669415,-89.65274,2024-08-25,299.94836
0,50,9,41.639763,-89.28177,2024-08-25,299.82062
0,50,10,41.60883,-88.91116,2024-08-25,299.7803
0,50,11,41.576622,-88.540955,2024-08-25,299.95587
0,50,12,41.543125,-88.17114,2024-08-25,299.97928
0,50,13,41.508366,-87.80176,2024-08-25,300.64676
0,50,14,41.47232,-87.43283,2024-08-25,302.12546
0,50,15,41.435017,-87.06433,2024-08-25,302.10522
0,50,16,41.39644,-86.69629,2024-08-25,301.039
0,50,17,41.356598,-86.328735,2024-08-25,299.87714
0,50,18,41.315483,-85.96167,2024-08-25,299.6565
0,50,19,41.27313,-85.59515,2024-08-25,298.90714
0,50,20,41.229504,-85.229126,2024-08-25,298.9028
0,50,21,41.184628,-84.86365,2024-08-25,298.56757
0,50,22,41.138496,-84.49872,2024-08-25,299.02258
0,50,23,41.091133,-84.13434,2024-08-25,299.3544
0,50,24,41.0425,-83.77054,2024-08-25,298.23663
0,50,25,40.99264,-83.40735,2024-08-25,297.63138
0,50,26,40.941547,-83.04474,2024-08-25,296.74048
0,50,27,40.889214,-82.68277,2024-08-25,296.0542
0,50,28,40.835648,-82.32144,2024-08-25,295.4829
0,50,29,40.780865,-81.960754,2024-08-25,296.1857
0,50,30,40.724834,-81.60071,2024-08-25,295.7803
0,50,31,40.667614,-81.24133,2024-08-25,295.91956
0,50,32,40.60916,-80.88269,2024-08-25,294.7332
0,50,33,40.549496,-80.52469,2024-08-25,294.42657
0,50,34,40.488625,-80.16742,2024-08-25,295.26074
0,50,35,40.426548,-79.81085,2024-08-25,294.84863
0,50,36,40.363277,-79.45505,2024-08-25,293.64117
0,50,37,40.298805,-79.099976,2024-08-25,292.24844
0,50,38,40.23314,-78.745636,2024-08-25,291.08502
0,50,39,40.166294,-78.39209,2024-08-25,292.6886
0,50,40,40.09826,-78.03931,2024-08-25,292.98578
0,50,41,40.02904,-77.68732,2024-08-25,293.51407
0,50,42,39.958652,-77.33615,2024-08-25,293.39893
0,50,43,39.887108,-76.98578,2024-08-25,294.21985
0,50,44,39.81438,-76.63623,2024-08-25,293.08737
0,50,45,39.7405,-76.287476,2024-08-25,293.11206
0,50,46,39.665466,-75.93964,2024-08-25,293.65283
0,50,47,39.58928,-75.59259,2024-08-25,294.36395
0,50,48,39.511944,-75.24643,2024-08-25,293.66425
0,50,49,39.433475,-74.90112,2024-08-25,293.302
0,50,50,39.353867,-74.55673,2024-08-25,294.2794
0,50,51,39.27313,-74.21323,2024-08-25,295.46722
0,50,52,39.191257,-73.870605,2024-08-25,295.48526
0,50,53,39.108273,-73.52887,2024-08-25,295.98636
0,50,54,39.024178,-73.18811,2024-08-25,296.31204
0,50,55,38.938965,-72.848236,2024-08-25,296.2483
0,50,56,38.852646,-72.50931,2024-08-25,296.1375
0,50,57,38.765224,-72.171326,2024-08-25,296.18448
0,50,58,38.67672,-71.83429,2024-08-25,296.36096
0,50,59,38.587128,-71.4982,2024-08-25,296.4997
0,50,60,38.49644,-71.163086,2024-08-25,296.56686
0,50,61,38.40469,-70.82895,2024-08-25,296.62573
0,50,62,38.31186,-70.49579,2024-08-25,296.70282
0,50,63,38.217957,-70.163635,2024-08-25,296.9016
0,50,64,38.12301,-69.83246,2024-08-25,296.99988
0,50,65,38.026997,-69.50229,2024-08-25,297.2248
0,50,66,37.929943,-69.17313,2024-08-25,297.58228
0,50,67,37.831837,-68.84497,2024-08-25,297.9639
0,50,68,37.7327,-68.51785,2024-08-25,297.98877
0,50,69,37.632534,-68.19177,2024-08-25,298.2992
0,50,70,37.531334,-67.8667,2024-08-25,298.44702
0,50,71,37.42912,-67.542694,2024-08-25,298.61963
0,50,72,37.325905,-67.21973,2024-08-25,298.8733
0,51,0,42.138474,-92.606995,2024-08-25,299.972
0,51,1,42.119053,-92.23184,2024-08-25,300.664
0,51,2,42.09832,-91.85693,2024-08-25,299.69608
0,51,3,42.0763,-91.4823,2024-08-25,299.39117
0,51,4,42.05297,-91.10794,2024-08-25,299.77167
0,51,5,42.028347,-90.73389,2024-08-25,299.42856
0,51,6,42.002426,-90.36017,2024-08-25,299.2655
0,51,7,41.975216,-89.986755,2024-08-25,299.09448
0,51,8,41.94671,-89.61371,2024-08-25,299.26862
0,51,9,41.9169,-89.24103,2024-08-25,299.5628
0,51,10,41.885822,-88.868744,2024-08-25,299.48483
0,51,11,41.853443,-88.496826,2024-08-25,299.66913
0,51,12,41.81979,-88.125336,2024-08-25,301.17084
0,51,13,41.78486,-87.75427,2024-08-25,303.15973
0,51,14,41.748634,-87.38367,2024-08-25,298.11377
0,51,15,41.711147,-87.01349,2024-08-25,298.76212
0,51,16,41.67238,-86.6438,2024-08-25,299.8199
0,51,17,41.632328,-86.27457,2024-08-25,299.71277
0,51,18,41.591026,-85.90588,2024-08-25,299.92725
0,51,19,41.548447,-85.53766,2024-08-25,298.8919
0,51,20,41.504616,-85.17001,2024-08-25,298.46017
0,51,21,41.45951,-84.80289,2024-08-25,297.88168
0,51,22,41.413162,-84.43634,2024-08-25,298.35416
0,51,23,41.36556,-84.07034,2024-08-25,298.27505
0,51,24,41.316692,-83.704956,2024-08-25,298.92456
0,51,25,41.266586,-83.34015,2024-08-25,298.0445
0,51,26,41.21524,-82.97598,2024-08-25,296.9248
0,51,27,41.16265,-82.61243,2024-08-25,296.4881
0,51,28,41.108826,-82.24951,2024-08-25,295.73334
0,51,29,41.05376,-81.88727,2024-08-25,294.76273
0,51,30,40.997475,-81.525665,2024-08-25,295.6707
0,51,31,40.93997,-81.164734,2024-08-25,294.9768
0,51,32,40.881218,-80.804535,2024-08-25,294.84778
0,51,33,40.821262,-80.44501,2024-08-25,294.6446
0,51,34,40.760098,-80.08624,2024-08-25,294.00946
0,51,35,40.697723,-79.72815,2024-08-25,293.92554
0,51,36,40.634136,-79.37085,2024-08-25,293.36075
0,51,37,40.56935,-79.01428,2024-08-25,292.35062
0,51,38,40.50337,-78.65848,2024-08-25,291.03198
0,51,39,40.436195,-78.30344,2024-08-25,292.45468
0,51,40,40.367825,-77.94922,2024-08-25,293.0448
0,51,41,40.298283,-77.595764,2024-08-25,292.93286
0,51,42,40.227554,-77.243164,2024-08-25,294.28488
0,51,43,40.155647,-76.89136,2024-08-25,294.72372
0,51,44,40.082584,-76.540375,2024-08-25,293.94562
0,51,45,40.008347,-76.19025,2024-08-25,293.22787
0,51,46,39.93295,-75.84097,2024-08-25,293.1772
0,51,47,39.856388,-75.49255,2024-08-25,295.7274
0,51,48,39.778694,-75.14502,2024-08-25,295.90482
0,51,49,39.699833,-74.79834,2024-08-25,294.90598
0,51,50,39.619843,-74.45261,2024-08-25,293.7796
0,51,51,39.538715,-74.10773,2024-08-25,295.49066
